	name	fold	tstat	pvalue	anova	mzmed	mzmin	mzmax	rtmed	rtmin	rtmax	npeaks	t1_0	t2_60	t3_180	metlin	10-0	13-0	14-0	15-0	16-0	17-0	18-0	2-0	3-0	4-0	5-0	6-0	7-0	9-0	10-60	13-60	14-60	15-60	16-60	17-60	18-60	2-60	3-60	4-60	5-60	6-60	7-60	9-60	10-180	13-180	14-180	15-180	16-180	17-180	18-180	2-180	3-180	4-180	5-180	6-180	7-180	9-180
203	M150T646	1.26701775415704	0.947337153623735	0.354022652961387	0.0214477980931255	150.051622604524	149.988554454739	150.063652707036	646.24	641.782	651.001	33	13	13	7	http://metlin.scripps.edu/metabo_list.php?mass_min=148.9&mass_max=149.2	4847168.0655412	4072644.50368335	3204966.04411074	5457696.78007581	2199551.42926485	4790173.34657936	5268315.85714372	6889435.99369634	15580870.9791225	6491904.59359246	8988311.66232134	6233157.43725399	10023254.6522702	3566641.99101758	3932614.44178296	3723682.1144279	3039556.48734048	5041975.93257563	2878043.27346204	5795058.97535557	6745873.89155711	20234685.6156403	15356222.6241364	12199100.5993818	16171491.0498325	6538666.91928604	5164667.27293698	4186972.57295456	1190709.88577069	930340.599948817	1157729.37340582	920219.737577042	607152.388073276	2440227.32728502	4470001.42132288	5478900.40082231	10498235.2441906	4896609.40711907	7133429.23250623	5268436.48730827	1010986.68364146	1212859.12376723
204	M359T442	1.32262104756008	0.941189878824766	0.355965483097274	0.0630307303209894	359.346662100034	359.287681880991	359.422083805286	441.974	407.883	446.368	29	9	14	6	http://metlin.scripps.edu/metabo_list.php?mass_min=358.2&mass_max=358.5	18072767.6521412	14093679.0011828	10223009.6979062	68639237.214893	11412533.8547965	7053325.18773509	48462642.8239353	4020175.44425845	29737906.9238927	8799310.4533413	8308023.32375624	4828910.52440497	14551096.9390431	6734916.90605113	28062431.2801905	21197031.5896986	17043326.5089225	13665254.5870589	8402027.24119747	24669239.9779771	52888735.4576185	48688300.1632879	37935423.0060534	23824629.6627576	24593554.3975943	7680419.98599907	11206093.9205194	17329283.0781778	4743490.89110867	6267165.1883316	3428190.31983129	2738913.88851464	3613794.78410946	12182625.6593161	25955754.889441	10315364.3133077	30738753.7527231	9999423.50450779	21872718.9388792	12474627.6808556	3034575.44937192	3371450.55692613
205	M499T609	1.49713781893937	0.930954762895839	0.360561966647839	0.00801879221583279	499.006754848821	498.972284471437	499.033009033498	608.6135	606.963	613.326	14	6	8	0	http://metlin.scripps.edu/metabo_list.php?mass_min=497.86&mass_max=498.16	116086387.38355	2840959.136925	49212006.3443139	77277495.4838656	0	7849396.60946529	30787394.2258003	9024940.86319464	1398829.20887794	2906422.36474161	4103613.53051834	624510.073729026	20974660.96352	44703313.8392773	111588643.236884	7630305.60746527	89752350.2300962	73862595.8510248	12755014.414225	77236986.0623762	16140641.755382	31754665.4708773	16942364.3767025	13851177.0982594	10644487.8824014	161292.865753356	607583.62344	87704105.1947659	0	0	0	0	0	7077024.31682022	8069966.32438447	3801120.01115353	4517546.22025168	269804.650239513	2910620.94886913	341240.172339606	52891.0254752515	0
206	M560T535	1.18936643418439	0.915768204872123	0.369332772087733	0.408700931220511	559.532507703975	559.470297869273	559.547985605599	535.027	476.368	540.998	21	6	9	6	http://metlin.scripps.edu/metabo_list.php?mass_min=558.38&mass_max=558.68	34216747.0251313	29852784.7978935	36408953.3723219	46236261.6725876	23056408.1121373	29101970.38691	25916929.151297	11741606.5199148	14848672.348844	14051877.6924022	12132698.7490386	13689398.5007534	23713605.341557	37360183.3674912	32921369.4679063	35972530.8056671	36520966.080467	33639050.4812664	38229777.9056934	37033881.2393555	32431504.8111315	18903949.0595431	16479229.9855197	17146677.105135	14589093.0362333	13743976.323315	16721785.1203304	74713421.0158266	22201747.3181995	23573408.4630763	20218533.0690595	32096428.9319716	38596613.3663963	33228210.6547149	28896588.3156659	18511162.6427872	15302065.2603292	17631267.9462253	17546700.3894166	12503712.6985998	10793477.8609335	42266596.8346917
207	M289T54	1.50368549370595	0.908038918026049	0.374071141700124	0.151626901647877	289.116085238642	289.073677182432	289.150990365427	53.542	48.3229	64.424	17	6	8	3	http://metlin.scripps.edu/metabo_list.php?mass_min=287.97&mass_max=288.27	38282353.6429622	30631490.843895	25830700.0309508	4794174.75587852	8840112.31852635	5146755.50846278	9728223.30516708	117897885.703212	45962695.386958	6542380.39915006	6805498.66989039	35265932.0793603	125265843.078089	87137978.3596807	31826893.9216543	29527797.5896932	20309050.8945994	9198367.44427513	10134723.2403594	7032033.55606556	69561970.4334001	248099685.98761	141014350.922014	9692435.2631385	5570281.63461494	36428314.1699124	118040127.660461	87782140.5302625	5640326.16341004	5207193.51088082	7184089.54587565	5813101.89119044	7351121.63332414	5662431.94502344	26548147.3068336	60827789.7441406	103295518.410189	6116827.68997355	6672311.86955076	21287525.362755	24977027.3678355	15329800.3252397
208	M167T150	1.60527021995989	0.90005886283297	0.380262028966047	0.1449415088664	167.034442906399	166.98150545293	167.058354343764	150.303	141.028	186.265	35	13	13	9	http://metlin.scripps.edu/metabo_list.php?mass_min=165.88&mass_max=166.18	89521710.6635137	66207371.3932047	45378517.6675884	24980331.4943231	18615529.0718893	8678666.02432182	24762838.3589819	5272410.08710476	181520903.45133	21033883.1123708	49372059.6006189	48992364.3423095	123083302.616621	8113343.89567339	68823049.1422678	82110351.5038569	55072009.5285977	57671515.3562706	12063429.1586664	11504296.3946915	39068132.0747172	12651101.9680044	146330979.899686	27448621.5739381	101401255.922633	57570056.4762468	469680401.723698	7228987.64457975	10806524.2204372	7560903.77785931	6875711.60399054	7084195.40648174	3642869.46700001	6160064.61099274	13740041.639846	2904883.41305927	77670992.5088143	6739436.75387795	26479399.3527945	62312184.3027031	99642619.6900801	1960263.49851654
209	M313T435	1.1976327461958	0.890772684172964	0.381358945332884	0.0149236896334628	313.28214694128	313.261023725101	313.328565302425	434.982	427.784	449.538	16	7	7	2	http://metlin.scripps.edu/metabo_list.php?mass_min=312.13&mass_max=312.43	18235819.9867683	5074271.42882346	2526496.78287774	9594482.01278448	10075574.1791046	4015259.54330023	10696332.2613293	4175374.48871094	19268628.3426479	9464367.2638868	10347163.9853839	5240163.52379773	5130978.18166818	3545905.03096426	15742057.6011538	5061682.63442784	5449586.55738735	8927670.00102367	5463070.00873006	13855110.6462582	10784555.1460139	18259877.620704	11887674.1283736	16601827.2398603	8627993.68670373	6029702.08582584	5098475.64822727	8801803.55161798	2394167.25026152	2612177.41911374	1263852.67289708	1763243.8493918	1964908.07178883	4356951.78044981	7451323.84597048	6122758.65445882	15165523.3808528	6248154.39034627	6798329.51485428	7316671.39201733	2032737.69689196	2715605.94066517
210	M431T612	1.37236242043262	0.886938936843975	0.383295499756577	0.00393103320623554	430.984452531705	430.950433939906	431.028304995351	611.8175	606.636	615.952	30	11	13	6	http://metlin.scripps.edu/metabo_list.php?mass_min=429.83&mass_max=430.13	138755375.037073	15934780.3183343	63848216.6367768	97379073.7975651	3153026.8329197	27877998.4001545	46716094.2767178	19373507.0226397	5650349.38404135	8088123.15089469	10193533.6627774	2932135.1926306	29713047.5965845	59208062.3511466	130962102.209517	25146092.1963082	110100943.971528	90819547.3452341	26533379.8044586	89824554.0991945	30739017.278939	43851396.1014136	18858377.5315124	23470758.0989156	19472994.8235308	3751463.67978332	6264327.29190055	105942302.007375	7926053.29822608	452780.068048581	554721.286255388	1780482.21167618	4019725.68870366	18995352.9376914	19356132.6229031	7742354.42170217	12043089.3659473	1522157.04263916	8326700.58228778	2480092.40457937	447021.870619548	2694948.5991083
211	M576T142	1.06430838267562	-0.886076122867285	0.383738231132847	0.0297582253803393	575.537489749456	575.508330185106	575.549383118551	141.85	137.155	152.294	24	9	6	9	http://metlin.scripps.edu/metabo_list.php?mass_min=574.39&mass_max=574.69	65598637.2079944	59208105.1097512	52673463.6714687	64134983.8849633	53861372.4428143	61606341.8845869	58117225.6073789	47630373.4755743	35837339.7949603	40313689.4669513	41231794.658998	39613998.7514894	50872520.3909258	51088442.8228007	53483259.6445658	59867988.3813639	52922167.3839585	61143502.7387315	49392121.5690838	55083379.8441378	54943495.7631724	39030474.3769156	30555093.0570006	38817235.9043784	45679908.6062758	44036149.8528513	40029547.7291561	53191569.39075	44890820.1509384	39303624.9569277	37845923.3018169	40965607.7008346	31403627.0742882	59178934.8408734	62136929.1289074	42867998.9380718	37486282.0364907	39845598.7001838	42231415.8437642	45550824.1147775	24398569.8467193	38214800.5179226
212	M207T109	1.1645182358087	0.884134340964886	0.385749644760621	0.375465065256749	207.071192009851	206.9769400298	207.13543552973	109.399	76.649	113.086	33	12	13	8	http://metlin.scripps.edu/metabo_list.php?mass_min=205.92&mass_max=206.22	15860008.0978942	6631485.75312571	7699938.86294628	11563437.4238726	4000192.15880674	6255055.66761792	13466185.7227132	7193929.1414549	12698295.408298	10403981.332103	9678593.91844263	5862157.6908741	10798682.9757549	4535312.49977767	11913260.1363246	7359187.31975216	9941752.12079729	6244567.90168058	3714523.47101939	11921766.8838242	6446573.69696531	13824809.2284192	23753296.8330364	16982315.8931939	12102784.3579781	7692365.41042402	8612136.08793253	6973700.5470091	2586512.70143061	2452490.76416733	2693202.83767559	2003096.57543934	1780393.55000196	10641212.7487852	20855459.0978415	7668019.10251267	18355471.7670802	11612737.9212364	11230129.8688072	11402174.9166709	2501628.50249615	2826497.75850127
213	M146T636	1.50660607761669	0.886749782785381	0.385963545822847	0.153603454242823	146.08349995829	145.97167422352	146.123812423268	635.5785	581.859	643.699	22	4	5	10	http://metlin.scripps.edu/metabo_list.php?mass_min=144.93&mass_max=145.23	3549270.05616225	622367.246129058	575499.965938477	1267168.89984257	3792440.47073826	1553959.33831319	10531240.740055	1076427.0281979	2003968.35347315	4799533.38787142	915728.297966277	1709776.84655014	5580533.57974237	943465.788369534	5090773.9833382	949254.460249258	748393.863195243	3560833.9820205	1782240.9381898	2278848.15631256	19836554.9913426	5942584.0661574	1647688.78055271	10807451.7826532	1658696.4259375	1934815.27735538	894274.578323649	1506776.37062075	2076701.27981553	2345684.29464722	3551813.99289573	1455555.80007626	1761631.69851524	6529569.76158524	35596285.1545314	4990276.18396376	15483911.0760439	8804051.12574248	3150877.14416443	16497657.5499235	476360.184339257	2412182.53563407
214	M323T381	1.60437250444945	0.881789664225527	0.386333166033385	0.0417112882239467	323.162372987117	323.074653831668	323.177190567229	380.639	371.486	387.133	13	5	8	0	http://metlin.scripps.edu/metabo_list.php?mass_min=322.01&mass_max=322.31	43909036.9663379	2524108.90628267	37702777.5417565	73851962.5832155	3315878.12814324	4000439.5959526	9431371.49139729	1699262.95188445	1886547.22428137	1672950.65299082	901867.98994058	1110042.77400541	1870829.39164627	8717771.24613879	40878950.0006337	3521228.62997323	42942291.1552482	80740266.2961734	4007763.09271878	73593899.0255749	29586469.28918	8951442.62532578	3664254.49424479	4313632.76070986	1380281.4063406	924278.048688403	1819008.05748649	12670112.8554496	1597606.73754834	1466504.33968958	1260590.31223172	3081708.04407084	1431836.50310359	5026689.25049326	2622696.56300586	1251351.34069192	2335065.88087843	1765714.75174604	1117349.85630931	1534464.43519201	1285513.59047948	1374879.66645848
215	M724T141	1.10251818983111	-0.860838304874331	0.398284170820643	0.668011716999775	723.625584495543	723.57222789615	723.649344428257	141.02	135.175	152.778	24	8	7	9	http://metlin.scripps.edu/metabo_list.php?mass_min=722.48&mass_max=722.78	23585735.2882828	26682344.2230881	24005383.6776339	25431494.0074737	30702521.7788206	21689681.1725688	17941794.2279928	23129178.8886708	13323315.2114199	21112736.3341601	18188171.5118741	16619144.3851397	15014785.458449	25274565.5681496	19486372.6412476	30568694.8344034	27909593.9705469	29904046.1052396	24552049.6168078	25623176.1825128	15168172.7521884	11733691.9114049	12054385.8704655	12093314.9246684	11921931.4605146	15950607.5114839	13449539.1455864	24138488.9610341	24411912.2749712	21093869.3205115	22738325.6281106	24829642.9032577	21915025.3683128	30078523.512923	20043595.9458571	24009665.4173443	12994994.6928917	18889797.890071	16477333.1046708	16289536.502025	10475917.44597	25529680.6392302
216	M574T141	1.17131928375072	-0.853699824026751	0.40125508236617	0.348643264828578	573.56464501801	573.553561216278	573.612421734351	140.6155	137.043	153.61	22	8	6	8	http://metlin.scripps.edu/metabo_list.php?mass_min=572.41&mass_max=572.71	61805623.6547879	47532813.5452112	42975505.5234016	54119481.6167316	48165553.3791375	51106277.6502552	46660301.4712218	20404339.5521221	13391208.3302275	18034438.4100749	16022550.5233921	18090509.57778	16339482.0469877	41244639.6433906	38565192.6063938	48730105.3867961	42648043.5571402	41426983.29875	40596879.7719681	51808006.2284757	33506819.4844338	15861655.9659282	13267343.1734959	13766672.8493621	15419656.3896666	13863324.9407671	15088710.4907754	38813161.0568864	38696604.496375	31434504.5652141	33080561.5784581	40671447.9436421	30016332.3910262	49988052.1249337	28844888.3382226	17905891.088333	13798538.8290944	16564969.3406518	18546955.2921972	15647051.7369331	11374425.3053768	35750054.0049903
217	M227T612	1.29613966638028	0.851983447797218	0.402026718356087	0.00232028816192091	226.924732327817	226.905416209139	226.948715121099	612.067	605.651	615.754	27	10	11	6	http://metlin.scripps.edu/metabo_list.php?mass_min=225.77&mass_max=226.07	78145510.220141	12050008.7214158	31811358.0075427	55369483.2350849	5514629.9338102	21292117.3698304	30416171.4414547	16538865.4375249	6334957.92725883	7964484.68880666	7712280.7889803	3706054.17291614	21868621.0031953	38618135.3883227	73295145.3796896	17864118.9795111	57214764.4991049	54373912.6967442	13678557.1484409	52588922.1367777	21986817.4984736	29856838.7696928	18760439.2469467	18114693.686957	13749019.8715779	3831037.61236346	5054934.84735938	56874024.1809826	7392336.57791477	2261288.25270542	2762674.89949991	4748385.73535564	5616538.09732349	11233393.7753117	12106771.7358022	8212886.49366475	9047958.08488723	2661365.41937164	8380734.9309228	3708950.75716005	748956.792585585	5843699.95246531
218	M224T163	1.30637748801632	0.847313927856425	0.404682427501806	0.0412968941094291	224.060821519364	224.044870515803	224.131178074989	163.407	160.26	168.791	25	9	11	5	http://metlin.scripps.edu/metabo_list.php?mass_min=222.91&mass_max=223.21	16695692.8423484	7278387.12697919	4149207.22448912	7599245.38536841	3289067.79632287	2838557.13437193	15650460.7521173	3664181.15421094	35264497.9219193	8310181.45980498	11660571.0620205	5717617.88419188	13457833.8585183	1967066.22832861	13895397.7199703	11810471.5244249	5545412.6619437	9121709.99645664	1529309.67739378	4127396.56860351	21102610.4152194	14225084.3566775	30877575.7122628	25744785.3689169	28279398.8898269	7494849.60955304	3552564.63256264	2375947.12455285	910861.701795777	637335.026918835	1048512.04709333	974999.203197551	1018249.93469988	4096939.72982332	10434695.5820094	3100057.79555234	20426758.5132579	4852157.93629446	9510237.18854597	6481458.75070174	660449.955413624	814002.404684647
219	M241T164	1.22633545914936	0.844061872144919	0.406395143058533	0.0203635374658411	241.124193075022	241.08445066764	241.160549944383	163.558	160.764	180.233	14	4	7	3	http://metlin.scripps.edu/metabo_list.php?mass_min=239.97&mass_max=240.27	44403403.8148229	21200948.5324954	14269513.9830325	17150827.4382896	12019942.7691962	11215099.4846362	40638518.5712637	4474339.08971054	35173007.3714988	12979480.2078128	14375454.530383	7593231.09971983	14532157.0744914	8726088.10134462	33772133.8488458	32107399.2681758	16880805.9128894	19987214.9219653	7840980.81201068	13723579.0222266	55434072.3584726	19423589.0217016	27383437.1566875	35691672.5858458	28218435.2744668	9242217.94513658	6522732.37546369	11088497.022198	4497307.43732482	15509777.9751738	3800867.33637552	5329828.31720951	5496121.20420534	11568657.9533271	27538321.3006954	5353314.17055029	23692891.2539839	6249598.78651922	12071145.1051639	12330739.4787891	3222874.54172288	3942875.90533334
220	M250T138	1.25279371217597	0.838935160199691	0.409334665533647	0.0188700266674222	250.127536238512	250.071350387495	250.141794374786	137.905	134.261	141.389	31	12	12	7	http://metlin.scripps.edu/metabo_list.php?mass_min=248.98&mass_max=249.28	40999025.3927222	10678965.4127321	7392761.58258042	17812710.7354396	7626355.69605735	8719227.06355681	26570068.5940863	5923416.70923401	47855895.0831124	8139379.7920816	11319643.7016659	5711400.71617494	16077169.9143996	5921086.94883087	31437842.3963546	13690373.9412139	10651731.6876284	21072378.895937	3979833.69554133	16057766.6107031	40264355.2642592	23499437.2457807	37332873.6224494	25737393.4952754	27166068.9499332	7794463.63978298	7477462.27956275	10388606.3355139	3004242.23724882	908239.321869512	1465048.24624589	2011842.33973404	1286114.14696772	5689326.80142598	15891419.5255867	6447888.80268396	31442813.6835788	5013205.3250617	11145516.4294844	13981324.1768718	1355556.41064265	1919870.58790894
221	M135T150	1.47544540778814	0.840982188464938	0.410683637384612	0.305689555465832	135.052945390282	135.036405172728	135.077358181268	150.23	148.233	159.407	17	5	8	4	http://metlin.scripps.edu/metabo_list.php?mass_min=133.9&mass_max=134.2	10830150.510243	10776287.5868929	2731776.40849296	11780280.7472218	4278051.66038506	7132867.93721375	32390309.3949694	2951239.9054201	13702331.898734	3607616.43665756	4280030.04102048	4174089.47864936	4111714.18332121	3058123.40439843	11641399.4930865	12124249.0734476	3806660.60408451	7779623.22727946	2521021.8527682	12322096.1226901	64458044.9627188	15167979.2060841	12740786.6820498	9311561.06475779	7793751.84030496	4170724.48187248	2669399.41415292	4356465.01611458	2228825.8961428	2140228.01661854	1547565.88794613	2065685.01456419	963213.908368006	6814773.53409568	30070154.0297835	2302392.20607313	13406086.4369812	3189714.05129726	4900758.7745055	7338846.6143106	1157612.32997936	1955861.96306973
222	M228T313	1.25311785403135	0.833317392463604	0.412370612973243	0.0267069260714802	228.037507629025	227.943435267447	228.05156671218	312.956	306.103	334.993	19	7	8	4	http://metlin.scripps.edu/metabo_list.php?mass_min=226.89&mass_max=227.19	15595193.9854405	6897581.78223776	10374934.8649676	11121048.4766219	8408543.94540792	7047566.20153265	14231856.4053946	924367.546895884	3750345.68885737	1292674.08713222	1840654.65854001	955936.287761181	1989336.32758368	8840042.25677993	13970734.6134215	11916567.3916404	12465614.8360052	14225793.2154554	4331813.30002326	9909734.25827063	19284430.1925516	4289623.80771182	6530654.43056782	2234712.20741961	3903150.69903506	1103074.33051821	1493215.84880595	11219286.5152892	3823260.86812304	2994224.31895301	3274247.86732666	3487833.02502811	3039329.02699784	8379468.41501045	10774557.7594008	1169532.76606272	2969954.6938153	770474.468090112	1790907.63956311	1608436.32082892	548411.849543246	3605711.59433983
223	M247T385	1.29521982434783	0.83291177863215	0.412914838413976	0.0189331383664165	247.153643968296	247.075809867437	247.21082370682	384.998	371.64	435.498	37	9	14	10	http://metlin.scripps.edu/metabo_list.php?mass_min=246&mass_max=246.3	75053994.8997409	26151809.7116015	72955657.1959323	202159657.317399	38513421.1401084	71054202.7044544	85626235.1158968	16886126.3566128	109784735.984383	63197407.1050286	10382947.5819778	22671278.0805925	51857377.6087028	17289072.1656398	51861152.8275842	35103115.1067418	77068534.7229023	205742042.53437	33832570.5882683	177975738.589987	105891851.732432	112768656.196004	89439308.8900312	158353579.13749	19023033.3448286	18899161.3573943	11031713.6119371	21540558.3763475	13412098.5866064	6008395.97732442	5270458.17418223	18377083.8790852	4110636.65256076	78530344.5490606	54485549.0024999	13957082.0978813	51721555.2171784	35895612.4114361	14762303.7141666	53596029.0467234	4599468.80771169	3376519.50496539
224	M459T145	1.17295128271191	-0.829527513232989	0.414420242496554	0.697366467740596	459.462351997346	459.352034228234	459.471697015397	144.6565	110.955	151.553	14	4	3	7	http://metlin.scripps.edu/metabo_list.php?mass_min=458.31&mass_max=458.61	35477220.5945307	43425056.0902246	44913261.3523305	45919304.227711	46202899.1311227	51288222.854002	33517185.5212433	18137666.3670268	10870997.6977078	16433449.3895288	14735404.0272508	15114777.4050508	13493708.1150803	43543466.583211	33226874.1232866	41801440.8750895	39549454.4047909	32208261.995726	43012960.0458917	41390430.6440264	31131310.3285852	8016578.50422671	11367827.424174	10884222.2420819	13622386.4487716	11793417.6123743	13289466.0616851	37921572.6722133	40688163.1682123	36682201.8763302	39618362.3260318	42624837.0489901	37000968.8642022	49189043.8616443	36402296.1399587	15494507.781018	12941087.2073543	19318618.9491692	14729174.4386423	11575020.9222356	11723185.4252975	43159027.2665519
225	M358T443	1.30777844814781	0.823525321291444	0.417869835449622	0.0558873131607567	358.363450947294	358.300800573063	358.416331788635	442.608	408.212	484.262	42	14	14	13	http://metlin.scripps.edu/metabo_list.php?mass_min=357.21&mass_max=357.51	104666350.810475	70075328.5852083	52502880.066245	382012496.627973	61903583.9228736	39738033.2775345	328529403.226719	20108965.240566	156480655.208086	52478270.7683945	73795629.950334	27672599.7072312	75071010.2994128	31135815.746144	137840897.995685	105768354.63248	97671678.7004704	63569260.2893479	50070562.8854333	134761743.63906	400674389.281021	241362484.942937	221440020.806894	146952268.190972	132648553.297844	37319345.0437701	66083942.7360729	94341147.789469	18057982.0977003	27105819.2346377	13762431.2197137	9746972.09658931	14585206.8169911	53758865.4029928	132756266.658771	60081772.9345179	162370383.972431	50239904.4783545	116919180.880391	66281526.2945987	12439285.685868	16688308.5968836
226	M180T150	1.39486713680427	0.821008585898092	0.419402200460496	0.0697361177054973	180.03583274421	179.99328333084	180.051878535078	149.943	148.237	156.958	33	12	13	8	http://metlin.scripps.edu/metabo_list.php?mass_min=178.89&mass_max=179.19	141839491.334814	43090101.460722	19984787.8392298	47824915.9625478	13656254.6298852	27056603.9079663	99370938.7085562	8620634.04090734	48650759.4638152	6700690.26929971	11706323.5222416	8729969.92456604	9893429.73712313	6203728.76643113	115346775.24763	46952812.5481308	15274327.3870242	133069289.573174	8929993.19567481	49278783.1194358	149397066.516053	30075637.6255722	67644462.1661839	12695090.2346783	30172537.7321538	15165008.3704512	3087665.0209095	11038444.2921682	11639790.0728196	3428866.67272116	4420233.76075631	17470702.4223324	1643852.56207376	24338711.6981882	70491071.3269579	5228021.31277153	37922750.5072403	3324655.33555559	11775450.4634159	12923895.5999189	742173.064602604	2288377.80396029
227	M500T142	1.13125070526219	-0.819624310879529	0.419884397457555	0.523790111951187	499.549493498652	499.533198692339	499.617033690931	141.639	133.831	149.618	33	11	10	12	http://metlin.scripps.edu/metabo_list.php?mass_min=498.4&mass_max=498.7	44964636.7959985	69938556.741504	68488238.2788274	83594971.459643	68175800.8468952	71931929.3279365	74475936.6529422	44695330.9488423	29682780.4208318	19212960.4907198	36120601.5809036	39593741.3257664	37258148.7466078	60816486.273274	65203460.7716618	63638514.3581742	63881275.4636074	44249178.7892622	63689649.3113446	82979136.9878666	46211620.2740619	29349618.8762832	21991958.0317545	29881019.3609324	13821586.9003493	36652450.5314052	36056312.7645	64449159.4292916	59452746.8892027	48429195.4753125	50204848.2913581	57277532.3306429	47587256.0945437	71113362.4098173	53373998.045254	43732307.6436689	25394476.1051061	38659611.0018035	39722810.6441994	35677549.8485369	20514201.7832026	55856138.3634958
228	M201T85	1.17700460967935	0.819549412541132	0.419931817654298	0.000418616564264067	201.05661969295	200.992270832447	201.122152384287	85.4245	76.937	116.801	28	10	13	4	http://metlin.scripps.edu/metabo_list.php?mass_min=199.91&mass_max=200.21	21130616.0848614	12921080.9042617	1993288.36495691	7629358.47700303	8006580.65810169	7435286.74232526	13576164.4921504	10689876.1677593	23456498.8731762	8086942.70230859	9856256.44009273	7379358.8037104	13593544.6319718	3557779.98350656	15540812.4066818	14952869.4653874	2549513.16589354	19907587.45898	6191707.47470391	12636530.2146065	9764822.13014718	20816684.9090758	15783390.5261378	19936408.1826109	18339328.3701932	7718942.82123613	6669565.09435474	4933495.48827526	1333868.44407751	2605606.01678372	760283.041264473	1768196.92921874	1096332.68438965	4047814.06182301	6431114.02616847	5552252.5539931	12655761.2731853	3950637.2875515	4801779.01215354	9368112.28034953	1975821.88680358	1089459.29001286
229	M544T141	1.13987257719493	-0.81817488013531	0.420882527024663	0.272571446417268	543.562578020977	543.542567284166	543.58670596325	141.204	137.698	148.581	23	9	7	7	http://metlin.scripps.edu/metabo_list.php?mass_min=542.41&mass_max=542.71	40088942.8605152	57488933.9666577	46643909.2207036	54978697.6719216	48052810.9822769	56424801.5782638	53525688.504524	23048199.0717003	16355637.9122112	20842821.8101907	23128734.7251494	20532359.1887909	19112097.7749426	44527164.8783349	41455277.5793103	46968968.142033	44603578.4403142	41756077.5934054	43153007.186434	54424710.3301366	35678421.5964583	19412688.7998905	16824966.771922	18111698.6806419	19066164.7215822	21641878.5140978	15626836.7087597	41634900.7277339	37501901.1234188	34100115.1810327	33850131.6739457	40260065.0934044	28937304.1050042	48414523.3198604	41106708.6066006	19442479.8856299	15143678.2332716	21503490.7023364	20593917.025409	19448995.7504666	12479314.110414	33279537.2045181
230	M338T60	1.43133379121081	-0.807907863922904	0.430371737879824	0.483759901426525	338.467887189888	338.443617334936	338.530667407247	59.757	59.16	61.933	31	10	9	12	http://metlin.scripps.edu/metabo_list.php?mass_min=337.32&mass_max=337.62	4021001.27878481	7678144.75807528	6927014.47521978	9031558.56435605	28687470.1170698	9885340.40124288	8770404.6057116	7063809.62942656	6307799.50543655	5595240.95376219	103491568.22774	43164622.8196786	27221867.2013017	17617595.4963553	13903412.9324125	5957412.02452383	5167726.24789824	15066590.3213915	13601562.4132803	20722651.1661954	15298025.7393212	4818635.04744591	3136352.21985618	19769827.1632987	38512469.1373731	10461329.7392892	29710971.9954122	3311794.94846677	3429492.54886709	26772486.5127628	12440831.3662888	8507497.36349941	52048428.7315576	15587028.4979537	7580183.18282076	24098200.2621363	12747323.9448437	133676920.158173	9341116.91186164	38265515.8409666	6582469.18676173	12605670.9380253
231	M286T252	1.22306462400122	0.79146534815144	0.436541443040981	0.0201506589109946	286.146040755207	286.060831080899	286.167147793071	252.403	250.956	263.337	16	6	8	2	http://metlin.scripps.edu/metabo_list.php?mass_min=285&mass_max=285.3	17793255.07925	10193895.0375121	7131459.42086658	24719304.6811158	5987225.00047293	12985307.715098	24759091.5503999	2689688.63123661	18947712.1304462	10111361.1948315	5627068.15640589	5072634.47112539	10815141.5914197	6843629.68960503	19412794.1519736	15279254.8445192	6918677.93663648	11304127.7544947	4112792.64323009	16965292.9670568	42098478.923036	13579536.7191993	17627984.1992201	22771228.8672461	13688546.9061127	4803631.27469201	3836317.51201104	7788607.77842434	1769251.31891385	1484065.79938319	1243407.87275292	1369418.49416674	1005748.05131507	9443535.49779793	16083663.1601516	3343766.89905414	22143652.443813	3772854.44276436	7819864.22547376	6458718.24888006	976874.890314352	1508381.90482225
232	M680T142	1.10072438085401	-0.787415354297455	0.438169874525534	0.636188516763767	679.580654559206	679.550070977215	679.633065664406	141.9555	136.826	152.622	30	10	9	11	http://metlin.scripps.edu/metabo_list.php?mass_min=678.43&mass_max=678.73	37571586.3546239	38542802.526	36296302.1878438	47755218.6740865	44766009.2115857	41185128.5878005	32748833.870375	31109742.3350148	17825674.5132647	23915042.1182781	21409803.993404	26077600.6885758	21966817.6300267	47882656.4455129	30933113.1329798	46568916.0992984	38822650.9378125	48483607.1473333	39501235.9834093	36398614.2225126	29254940.8216246	16576421.6277064	17928270.0742525	23526543.1857994	23578077.6512904	18926853.3482644	21904483.5819882	33727670.1043152	36915440.3958139	34536279.6275171	30790556.0733956	36929409.098997	33632890.4219555	48878188.2400542	32671364.1178292	25852313.4215251	19929085.0026619	30191007.7021444	23457957.1022702	17759080.6796694	14393338.5185305	38624478.3499658
